age,policy_tenure,policy_amount,claim_amount,claim_ratio,past_claims,incident_hour,days_to_report,witness_present,police_report,linked_claims,is_fraud
32,5,100000,38528.63,0.39,0,6,2.4,1,1,0,0
47,9,100000,644.9,0.01,1,17,0.2,1,1,9,0
22,19,50000,5087.46,0.1,1,15,0.8,1,0,0,0
53,3,100000,20705.56,0.21,0,13,1.9,0,1,0,0
27,2,50000,3692.95,0.07,1,13,4.9,1,0,0,0
29,19,50000,2446.41,0.05,1,21,2.1,1,0,0,0
63,6,10000,1627.88,0.16,2,8,0.4,1,0,0,0
21,21,100000,3730.52,0.04,1,4,2.0,0,1,0,0
65,19,10000,3949.44,0.39,0,6,1.1,0,1,0,0
57,28,10000,11151.02,1.12,0,20,3.8,1,0,0,0
21,27,10000,1936.2,0.19,0,21,7.1,1,0,0,0
19,22,50000,985.2,0.02,0,4,8.5,1,0,0,0
19,24,200000,5511.34,0.03,0,20,0.9,0,1,0,0
52,24,25000,11052.01,0.44,0,14,3.1,1,0,0,0
27,21,25000,3629.67,0.15,2,0,3.9,1,1,0,0
40,10,50000,66031.42,1.32,0,3,0.6,1,1,0,0
47,15,100000,13086.43,0.13,0,14,0.3,1,1,0,0
53,8,100000,5014.5,0.05,0,23,0.3,0,0,0,0
48,28,50000,5423.77,0.11,0,9,0.0,1,0,0,0
28,16,10000,3867.26,0.39,0,15,2.4,1,0,0,0
32,9,50000,9040.39,0.18,0,3,0.9,1,0,0,0
53,2,100000,1794.37,0.02,1,9,0.5,0,0,0,0
70,26,50000,5807.02,0.12,0,15,0.1,1,1,9,0
65,19,50000,8388.1,0.17,0,12,1.9,1,1,0,0
19,5,50000,2054.74,0.04,0,8,0.8,1,1,0,0
67,12,10000,18964.9,1.58,1,0,11.7,1,0,5,1
19,17,10000,3829.45,0.38,0,14,1.7,1,0,0,0
37,15,200000,16422.99,0.08,0,1,2.7,1,0,0,0
21,23,200000,4033.91,0.02,0,23,4.2,1,0,0,0
39,12,25000,35228.13,1.17,0,16,11.9,0,0,7,1
39,27,10000,6911.06,0.69,1,16,1.7,1,1,0,0
63,9,200000,7305.01,0.04,0,21,2.5,1,0,0,0
76,26,200000,1362.71,0.01,1,9,0.4,1,0,0,0
37,7,200000,2009.67,0.01,0,14,2.2,0,1,9,0
42,22,100000,14283.42,0.14,3,14,1.9,1,0,0,0
49,4,200000,9862.61,0.05,0,17,0.3,1,0,0,0
61,1,10000,6030.94,0.6,0,14,0.6,0,0,7,0
51,9,25000,5720.0,0.23,0,0,1.1,1,1,0,0
37,27,200000,26185.96,0.13,1,8,0.6,1,1,0,0
69,21,10000,5111.45,0.51,0,7,2.0,1,1,0,0
43,27,200000,3080.17,0.02,1,21,0.6,1,0,0,0
52,29,50000,3577.95,0.07,1,14,0.3,1,0,0,0
36,1,50000,7170.54,0.14,0,11,0.7,1,0,0,0
34,6,10000,9907.73,0.99,0,8,0.1,0,1,0,0
29,26,100000,10006.42,0.1,1,21,2.1,0,0,0,0
75,19,200000,5992.73,0.03,0,2,2.4,1,0,0,0
75,1,10000,2804.08,0.28,0,19,1.3,1,0,0,0
64,4,200000,15505.14,0.08,2,5,1.9,1,1,0,0
49,9,10000,7428.15,0.74,1,10,2.2,1,1,0,0
59,14,100000,12033.42,0.12,0,2,0.0,1,1,0,0
24,8,200000,9501.93,0.05,0,2,5.0,1,1,0,0
26,4,10000,1840.65,0.18,0,18,7.1,1,0,5,0
51,20,10000,3820.67,0.38,1,18,0.9,1,0,0,0
51,5,200000,3675.22,0.02,0,12,1.3,1,0,3,0
73,10,50000,6986.76,0.14,0,0,6.4,0,0,0,0
33,26,100000,4800.68,0.05,0,12,0.4,1,0,0,0
57,2,25000,10798.09,0.43,2,13,1.4,0,0,0,0
71,10,200000,890.63,0.0,2,9,1.7,1,0,0,0
66,6,200000,3988.8,0.02,1,15,2.7,1,1,0,0
53,5,200000,4506.01,0.02,0,15,1.8,0,1,0,0
56,19,25000,2582.42,0.1,1,9,0.7,1,1,0,0
65,14,50000,11930.17,0.24,0,16,3.4,1,0,0,0
43,17,25000,2711.59,0.11,1,18,0.5,0,1,0,0
52,16,50000,4004.74,0.08,0,14,3.2,1,1,0,0
77,24,50000,5111.58,0.1,0,20,0.8,1,0,0,0
50,21,50000,32995.54,0.66,0,4,1.5,1,0,3,0
60,18,25000,4719.25,0.19,0,13,3.0,1,1,0,0
50,25,50000,14589.45,0.29,2,13,4.0,1,0,1,0
79,9,200000,3216.44,0.02,1,16,0.3,1,0,0,0
76,8,100000,6223.2,0.06,0,22,7.3,0,0,0,0
19,11,200000,13427.51,0.07,0,16,5.3,1,0,0,0
36,28,50000,21331.73,0.43,0,22,1.6,1,0,8,0
51,24,100000,10458.22,0.1,0,20,0.4,1,0,7,0
60,22,200000,45932.24,0.23,0,5,3.2,1,0,0,0
68,7,10000,2005.23,0.2,0,15,0.7,1,1,0,0
24,1,50000,23374.5,0.47,0,4,1.0,0,1,0,0
68,27,10000,9361.69,0.94,1,22,0.2,1,0,0,0
56,19,100000,8354.56,0.08,0,8,0.2,1,0,0,0
23,2,200000,8978.38,0.04,1,12,0.6,1,0,0,0
18,11,10000,6894.69,0.69,0,19,1.4,1,0,0,0
64,9,50000,1197.76,0.02,0,8,5.2,1,0,0,0
55,22,10000,7968.25,0.8,0,23,0.3,1,1,0,0
58,2,10000,5852.7,0.59,0,0,0.9,1,0,0,0
59,2,50000,11336.97,0.23,0,0,3.2,1,0,0,0
32,9,50000,6425.71,0.13,0,3,0.8,1,0,0,0
75,9,25000,1089.56,0.04,0,7,1.7,1,1,0,0
63,12,10000,16032.24,1.6,0,17,3.5,1,1,0,0
66,13,25000,8318.28,0.33,1,6,0.8,0,0,0,0
55,22,10000,11967.93,1.2,0,14,2.2,1,0,0,0
21,14,100000,5005.51,0.05,0,12,2.3,1,0,0,0
43,18,100000,3054.67,0.03,0,19,2.1,1,0,0,0
28,3,25000,4281.4,0.17,0,1,0.8,1,1,0,0
73,6,200000,17913.88,0.09,0,12,4.7,0,0,0,0
45,20,50000,1355.0,0.03,1,17,2.7,0,0,0,0
20,16,200000,16449.68,0.08,0,18,0.4,1,1,0,0
56,18,10000,6448.11,0.64,0,15,4.3,1,0,0,0
48,2,50000,6910.16,0.14,0,0,3.2,0,0,0,0
33,29,200000,10946.16,0.05,0,21,1.4,0,0,0,0
60,20,200000,2086.87,0.01,0,9,0.5,1,0,0,0
58,9,25000,5782.02,0.23,0,23,1.0,0,0,0,0
57,14,10000,22807.38,2.28,0,7,1.4,1,0,0,0
59,16,100000,37535.26,0.38,1,14,1.1,1,0,2,0
26,8,25000,4888.7,0.2,0,22,0.8,1,0,0,0
43,2,200000,5746.28,0.03,0,11,1.5,1,1,0,0
45,7,100000,8720.31,0.09,0,5,1.0,1,0,0,0
75,1,50000,7887.6,0.16,1,18,1.2,0,0,0,0
22,27,10000,10734.73,1.07,0,7,2.7,1,0,0,0
51,9,200000,5928.26,0.03,0,9,1.0,1,1,0,0
42,16,50000,1705.01,0.03,0,18,0.2,1,0,0,0
78,6,25000,1221.55,0.05,2,9,0.1,0,0,0,0
29,9,200000,12564.22,0.06,2,2,0.7,1,1,0,0
30,28,25000,6082.6,0.24,2,23,0.7,0,0,0,0
34,7,10000,1433.99,0.14,0,9,0.9,1,0,0,0
46,2,100000,16556.54,0.17,0,12,4.4,1,0,0,0
37,8,200000,8081.52,0.04,1,1,0.1,0,0,0,0
24,28,25000,1314.77,0.05,0,8,3.4,0,1,0,0
36,1,25000,29166.55,1.17,1,13,1.2,0,0,0,0
48,11,50000,13256.03,0.27,0,7,3.8,1,0,0,0
58,4,100000,37535.0,0.38,1,18,0.4,1,0,0,0
45,25,25000,5074.57,0.2,0,10,1.4,1,0,0,0
35,10,200000,35594.75,0.18,1,16,0.1,1,0,0,0
53,29,100000,14197.19,0.14,2,17,0.5,1,0,0,0
27,17,50000,8949.18,0.18,1,5,6.5,0,0,0,0
20,2,50000,22419.3,0.45,2,0,0.9,0,0,0,0
32,2,25000,2782.06,0.11,0,12,0.7,1,0,2,0
31,29,10000,6685.99,0.67,0,16,1.5,1,0,0,0
42,3,10000,34985.44,3.5,1,21,0.2,1,0,0,0
49,15,50000,6579.41,0.13,0,11,2.1,1,1,5,0
74,19,200000,4387.84,0.02,0,21,0.6,0,1,0,0
30,14,25000,38850.69,1.55,1,4,2.8,0,1,0,0
32,4,100000,14432.27,0.14,0,23,0.2,1,0,0,0
67,14,50000,8591.9,0.17,0,9,0.9,0,0,0,0
49,4,50000,8975.59,0.18,0,5,5.8,0,0,0,0
30,11,10000,23564.85,2.36,0,12,4.3,1,0,0,0
56,10,25000,5509.88,0.22,0,0,4.1,1,0,0,0
67,20,200000,2730.06,0.01,0,23,0.2,1,0,0,0
75,4,10000,5982.66,0.6,0,3,1.4,0,1,4,0
57,5,100000,3162.16,0.03,1,18,1.1,1,0,0,0
71,2,100000,7299.55,0.07,0,10,3.8,0,0,0,0
34,7,50000,23831.48,0.48,0,13,6.6,1,0,0,0
20,11,200000,1517.17,0.01,1,23,0.7,1,0,0,0
72,7,10000,4433.89,0.44,1,20,4.3,1,0,0,0
52,5,100000,26700.11,0.27,1,3,0.1,1,0,0,0
71,20,50000,7813.61,0.16,2,21,1.0,1,1,0,0
36,4,10000,2577.97,0.26,0,2,3.9,0,0,0,0
64,16,100000,4747.87,0.05,0,5,0.1,1,0,0,0
75,27,10000,2954.23,0.3,1,15,3.7,1,0,0,0
26,15,100000,7941.56,0.08,0,13,0.8,0,0,0,0
39,19,10000,2703.59,0.27,0,17,4.0,1,0,0,0
29,16,10000,5972.69,0.6,0,17,3.8,0,0,0,0
54,6,25000,6239.8,0.25,0,21,0.1,1,0,0,0
50,7,50000,3275.07,0.07,1,1,2.7,1,0,0,0
48,14,50000,9207.45,0.18,0,1,14.5,1,1,0,0
22,9,10000,6349.61,0.63,2,20,0.6,1,0,0,0
54,10,50000,3106.17,0.06,0,10,0.6,1,0,0,0
79,22,50000,3762.5,0.08,2,22,0.9,0,0,0,0
34,3,25000,1705.14,0.07,0,22,1.5,1,0,1,0
63,1,25000,17516.45,0.7,1,10,2.5,0,0,0,0
71,25,100000,19467.92,0.19,2,18,1.9,1,1,0,0
44,25,25000,11069.69,0.44,1,22,1.4,1,0,0,0
56,17,200000,3060.53,0.02,0,5,1.8,1,0,0,0
72,4,50000,7607.9,0.15,0,20,5.5,1,0,0,0
27,29,200000,764.68,0.0,0,15,0.4,1,0,0,0
51,12,25000,17209.65,0.69,0,16,1.2,0,0,0,0
21,18,25000,9038.68,0.36,0,18,0.2,1,0,0,0
18,4,200000,6512.95,0.03,1,16,2.7,0,0,0,0
46,20,100000,42857.37,0.43,1,13,0.7,0,0,0,0
73,29,100000,6475.82,0.06,0,6,1.7,0,1,0,0
21,9,25000,10289.86,0.41,0,5,1.9,1,1,0,0
36,12,25000,11178.89,0.45,1,16,0.8,1,0,0,0
41,8,10000,47837.38,4.78,0,11,2.3,1,0,0,0
59,26,100000,20362.96,0.2,0,9,0.2,1,1,0,0
29,25,10000,5303.31,0.53,1,15,3.4,1,0,0,0
52,24,10000,1039.74,0.1,3,23,3.9,1,0,0,0
36,8,200000,5863.9,0.03,1,14,1.0,1,1,0,0
57,26,100000,8968.09,0.09,0,14,0.0,1,0,2,0
32,1,25000,4215.93,0.17,1,14,0.2,1,0,0,0
68,29,200000,3551.76,0.02,2,2,1.0,1,1,0,0
62,16,10000,25628.49,2.56,0,2,0.5,1,0,0,0
51,13,25000,28158.39,1.13,0,16,6.8,1,0,0,0
76,25,200000,19276.5,0.1,1,14,2.5,1,0,0,0
66,11,100000,6933.51,0.07,0,21,3.9,1,1,0,0
77,24,50000,15894.69,0.32,2,12,1.3,0,1,0,0
53,29,25000,5728.39,0.23,1,17,3.6,1,1,0,0
23,27,25000,6515.25,0.26,0,8,3.2,1,0,0,0
68,13,200000,7779.1,0.04,0,11,5.1,0,0,0,0
53,19,25000,5250.06,0.21,0,18,1.1,1,0,0,0
21,8,200000,3420.34,0.02,1,8,0.4,1,1,0,0
28,12,200000,10731.36,0.05,2,14,1.3,1,0,6,0
18,2,50000,3685.9,0.07,2,15,0.2,1,0,0,0
22,2,10000,66002.13,6.6,1,13,1.1,1,0,0,0
42,8,100000,45429.88,0.45,1,9,6.9,1,0,0,0
66,16,25000,7820.91,0.31,1,12,5.0,1,0,0,0
39,3,25000,9701.92,0.39,0,13,3.1,1,1,0,0
53,13,100000,9910.63,0.1,0,8,0.8,0,1,1,0
39,15,200000,2150.55,0.01,0,7,1.5,1,0,0,0
49,18,200000,2399.8,0.01,0,13,0.4,1,0,0,0
43,1,25000,5546.8,0.22,1,17,0.4,1,1,0,0
66,19,100000,18407.24,0.18,0,10,0.5,1,0,0,0
29,21,10000,4264.31,0.43,2,6,0.6,1,0,0,0
57,5,100000,26259.37,0.26,1,4,1.9,1,0,0,0
44,27,25000,20187.34,0.81,0,18,0.5,1,0,0,0
55,27,200000,80229.82,0.4,0,20,1.0,1,0,0,0
56,13,200000,9366.37,0.05,0,20,2.8,1,0,0,0
35,10,100000,13633.64,0.14,0,20,0.9,0,1,0,0
37,5,200000,8674.36,0.04,0,4,1.2,1,0,0,0
69,24,10000,8184.59,0.82,0,7,3.8,1,0,0,0
21,29,50000,35564.96,0.71,0,11,0.2,1,1,0,0
46,17,100000,2627.18,0.03,0,13,0.5,1,0,0,0
69,11,10000,4628.94,0.46,0,21,0.8,1,0,0,0
60,6,200000,7191.04,0.04,0,23,2.3,1,1,0,0
66,8,25000,2689.39,0.11,0,9,4.8,1,0,0,0
41,9,200000,2083.05,0.01,1,19,1.6,1,1,0,0
75,14,100000,3221.39,0.03,2,20,0.5,1,1,0,0
23,2,100000,4713.82,0.05,2,22,0.4,1,0,0,0
74,2,200000,1391.75,0.01,1,12,2.0,1,0,1,0
68,23,50000,8120.04,0.16,0,21,2.6,1,1,0,0
20,23,25000,10840.82,0.43,0,17,0.2,1,1,1,0
59,20,100000,10806.05,0.11,0,0,5.3,1,0,0,0
35,29,25000,4929.23,0.2,0,2,0.1,1,1,0,0
50,27,10000,14172.83,1.42,0,16,4.8,1,1,0,0
50,24,10000,15909.0,1.59,0,2,2.4,1,0,0,0
48,29,100000,12505.01,0.13,0,14,2.4,1,0,0,0
68,11,25000,106568.12,4.26,1,21,4.6,0,0,0,0
30,13,200000,1973.97,0.01,1,7,3.8,1,1,1,0
29,14,200000,18497.32,0.09,0,1,2.5,1,0,0,0
28,25,25000,6858.05,0.27,0,1,1.3,1,0,0,0
60,4,25000,4478.81,0.18,1,9,0.5,1,0,0,0
64,24,50000,16607.59,0.33,1,13,0.7,1,0,0,0
22,6,50000,16159.87,0.32,0,18,0.7,1,1,9,0
64,25,10000,1909.06,0.19,1,23,0.4,1,0,0,0
42,23,50000,6532.31,0.13,0,2,1.5,1,0,0,0
31,9,200000,17586.13,0.09,1,10,0.9,0,1,0,0
50,7,50000,102605.15,2.05,0,15,0.9,1,1,0,0
70,6,100000,2158.26,0.02,1,19,1.7,1,0,0,0
24,23,100000,5799.52,0.06,3,23,0.2,1,0,0,0
78,20,100000,6208.71,0.06,1,23,1.5,1,1,0,0
50,25,100000,18311.47,0.18,0,13,4.0,1,0,0,0
48,17,10000,4448.98,0.44,0,5,5.1,1,0,0,0
72,16,100000,31957.7,0.32,1,7,1.2,0,0,0,0
68,11,50000,2291.9,0.05,2,10,0.2,1,1,0,0
29,4,10000,748.77,0.07,0,9,8.2,1,1,0,0
73,21,200000,15235.3,0.08,0,12,1.8,1,0,0,0
53,8,100000,54012.78,0.54,0,8,0.6,1,1,0,0
25,18,100000,9767.18,0.1,0,9,1.1,1,0,3,0
59,5,10000,6300.49,0.63,1,2,0.1,1,0,0,0
42,21,200000,7748.97,0.04,3,1,1.1,1,0,0,0
58,14,200000,17970.08,0.09,1,13,1.1,0,0,0,0
34,14,200000,23596.04,0.12,0,12,0.2,0,1,0,0
21,12,25000,2973.44,0.12,0,3,1.4,0,1,0,0
64,9,100000,3182.75,0.03,2,22,0.8,1,1,0,0
26,13,50000,4640.45,0.09,2,5,0.9,1,0,0,0
53,2,50000,9604.1,0.19,0,23,0.8,1,0,0,0
56,26,10000,4024.7,0.4,0,13,1.4,0,0,0,0
19,11,100000,177563.56,1.78,0,4,0.1,1,0,0,0
66,11,100000,21063.7,0.21,0,4,0.2,1,1,0,0
59,4,200000,11272.65,0.06,0,14,1.2,0,1,0,0
62,21,10000,12437.92,1.24,1,5,2.8,1,0,0,0
62,6,100000,5489.44,0.05,0,1,1.9,1,0,0,0
61,29,50000,12552.19,0.25,1,22,1.1,0,1,0,0
62,18,50000,3907.52,0.08,1,1,2.1,1,0,0,0
63,10,10000,7347.46,0.73,1,10,0.9,1,0,0,0
27,4,200000,2396.66,0.01,1,14,4.6,1,0,0,0
63,1,100000,3184.52,0.03,1,12,2.8,1,0,0,0
68,2,10000,25873.08,2.59,0,22,6.2,1,1,0,0
33,20,100000,25634.02,0.26,1,2,0.7,1,0,0,0
77,7,200000,18724.85,0.09,0,23,1.5,0,1,0,0
75,28,200000,5861.72,0.03,0,6,3.1,1,0,0,0
25,9,200000,37871.61,0.19,2,15,3.6,1,1,0,0
66,26,10000,4007.41,0.4,2,5,5.9,1,1,1,0
39,29,50000,1493.84,0.03,1,21,1.8,1,0,0,0
78,11,10000,13051.73,1.31,0,14,3.5,1,0,0,0
38,15,10000,51271.22,5.13,0,9,1.8,1,1,0,0
50,26,50000,17229.88,0.34,0,15,1.0,1,1,0,0
74,16,25000,9451.47,0.38,0,13,0.4,1,0,0,0
30,8,10000,16138.17,1.61,0,15,5.5,1,0,0,0
43,16,25000,5743.98,0.23,1,12,1.4,1,1,0,0
37,28,25000,9595.94,0.38,1,16,5.3,1,0,0,0
38,17,10000,9013.1,0.9,1,7,0.1,1,0,0,0
33,5,100000,2720.16,0.03,0,16,1.3,1,1,0,0
48,2,50000,4044.94,0.08,1,18,0.2,0,0,0,0
77,21,100000,15390.07,0.15,2,21,1.3,0,0,0,0
66,10,100000,3146.1,0.03,0,9,1.7,1,1,0,0
23,5,10000,1938.29,0.19,1,10,0.1,1,0,0,0
49,13,10000,6344.84,0.63,0,3,0.3,0,0,5,0
22,17,200000,9068.35,0.05,1,20,0.6,1,1,0,0
30,14,100000,16016.04,0.16,0,4,4.5,1,0,5,0
72,18,25000,1640.88,0.07,1,23,0.0,1,0,0,0
79,3,25000,12719.62,0.51,1,12,3.4,1,0,0,0
33,13,10000,13841.12,1.38,1,0,2.8,1,1,0,0
60,13,50000,6894.43,0.14,1,2,0.1,0,1,0,0
32,17,200000,9324.33,0.05,1,2,0.3,1,0,0,0
22,15,100000,2342.06,0.02,0,7,0.8,0,0,0,0
36,18,10000,3326.61,0.33,0,21,2.8,1,0,0,0
31,11,100000,40098.38,0.4,1,0,3.9,1,0,0,0
20,26,50000,3798.6,0.08,0,5,0.6,1,0,0,0
34,2,25000,3363.82,0.13,0,9,0.0,1,0,0,0
55,5,50000,8230.93,0.16,0,19,4.3,1,1,3,0
32,19,10000,2218.77,0.22,0,7,2.7,1,1,0,0
58,17,10000,12666.54,1.06,1,23,12.9,1,1,5,1
43,24,200000,5920.74,0.03,0,22,9.6,0,0,0,0
58,8,50000,2412.42,0.05,0,19,8.2,1,0,6,0
38,27,25000,2631.42,0.11,1,2,0.2,1,0,0,0
39,6,50000,2108.73,0.04,0,3,0.3,1,1,0,0
40,19,25000,5974.06,0.24,0,15,2.3,1,1,0,0
29,12,25000,7185.15,0.29,1,11,1.5,1,0,0,0
58,9,25000,5944.61,0.24,2,13,0.7,1,0,0,0
18,14,10000,1647.1,0.16,1,3,4.0,1,1,0,0
58,8,100000,15927.12,0.16,0,8,1.9,0,0,0,0
41,25,50000,3408.35,0.07,1,12,4.9,1,0,0,0
47,10,10000,2668.08,0.27,0,23,2.1,0,0,0,0
50,25,100000,49880.08,0.5,1,1,1.3,1,1,0,0
77,13,10000,26005.49,2.6,1,22,1.7,1,0,0,0
23,1,100000,4829.6,0.05,0,1,0.2,1,0,0,0
54,20,100000,17200.85,0.17,0,17,1.5,0,0,7,0
64,20,10000,6763.07,0.68,0,3,1.8,1,0,0,0
42,15,200000,3751.62,0.02,1,4,0.2,1,1,0,0
35,15,50000,8118.24,0.16,2,22,0.6,1,0,0,0
66,15,200000,2156.84,0.01,0,18,6.5,1,0,0,0
31,28,50000,1748.15,0.03,2,23,0.7,1,0,0,0
47,4,10000,91818.61,9.18,1,10,1.5,1,1,0,0
63,9,10000,3601.04,0.36,2,7,4.5,1,0,0,0
79,11,50000,6085.9,0.12,0,8,0.6,0,0,0,0
43,25,200000,4449.41,0.02,0,12,0.9,1,1,0,0
51,2,100000,11355.6,0.11,1,10,3.2,1,0,0,0
71,22,100000,115979.37,0.97,0,2,11.1,1,0,8,1
43,19,10000,5117.0,0.51,1,8,2.0,0,0,4,0
56,8,200000,3144.12,0.02,0,11,5.5,1,1,0,0
29,4,200000,10684.17,0.05,1,7,0.1,1,1,0,0
64,13,200000,3843.08,0.02,0,20,1.6,1,0,0,0
76,5,25000,6903.13,0.28,0,3,1.1,0,1,0,0
71,5,25000,7472.32,0.3,0,7,1.9,0,1,0,0
44,20,25000,9810.45,0.39,1,11,1.7,0,0,0,0
40,22,50000,16238.31,0.32,1,18,4.3,0,0,0,0
32,21,200000,4289.1,0.02,1,7,5.2,1,0,0,0
30,9,50000,2651.53,0.05,1,8,0.5,1,0,0,0
28,17,200000,9860.51,0.05,1,13,2.6,1,0,0,0
54,6,200000,4852.21,0.02,0,3,4.5,1,0,0,0
69,8,25000,10101.2,0.4,0,18,0.2,1,0,0,0
43,19,200000,8162.21,0.04,1,5,0.3,1,0,0,0
45,23,10000,2550.2,0.26,1,7,0.0,0,0,0,0
66,5,50000,20547.92,0.41,0,11,2.7,0,0,0,0
65,27,50000,8243.72,0.16,0,17,1.6,1,0,0,0
20,9,10000,3587.58,0.36,0,23,1.2,1,0,0,0
47,27,200000,7154.92,0.04,0,5,0.5,1,0,0,0
34,23,50000,4567.52,0.09,1,0,2.9,1,0,0,0
49,19,50000,3417.6,0.07,1,14,0.1,1,1,0,0
43,25,50000,2890.66,0.06,1,6,0.7,1,0,0,0
62,6,25000,9962.3,0.4,0,11,2.5,1,1,0,0
66,25,25000,15332.33,0.61,1,17,0.5,0,0,0,0
21,9,50000,356.08,0.01,2,14,1.5,1,1,0,0
51,2,50000,12053.97,0.24,1,8,2.1,1,0,0,0
76,5,100000,3881.29,0.04,0,7,0.1,1,1,4,0
33,8,50000,13829.34,0.28,0,4,0.6,0,0,0,0
42,23,10000,10239.82,1.02,0,12,2.2,1,0,0,0
37,22,100000,14340.94,0.14,0,1,1.3,1,0,0,0
62,21,100000,12418.02,0.12,2,5,4.9,1,1,6,0
31,9,100000,1125.55,0.01,0,11,1.7,1,1,0,0
78,15,200000,7160.26,0.04,1,10,1.1,0,0,0,0
72,28,50000,1773.41,0.04,0,20,0.1,1,1,0,0
42,28,25000,2703.74,0.11,0,20,2.1,1,1,0,0
20,6,200000,6947.05,0.03,1,2,0.6,1,0,0,0
54,8,50000,841.28,0.02,1,20,0.1,1,1,0,0
54,23,100000,37309.2,0.37,0,8,0.3,1,0,0,0
23,27,200000,46954.26,0.23,2,19,0.0,1,0,0,0
26,27,50000,17503.77,0.35,0,14,0.2,0,0,3,0
48,29,200000,7210.08,0.04,0,8,0.6,1,0,0,0
41,4,10000,6909.32,0.69,0,6,3.5,1,0,0,0
58,7,10000,7685.26,0.77,1,10,1.5,1,0,0,0
34,29,25000,17423.7,0.7,0,10,0.3,1,1,0,0
49,13,25000,30514.26,1.02,0,14,11.2,1,0,5,1
29,7,50000,10585.14,0.21,0,1,0.3,1,1,0,0
51,17,50000,15054.65,0.3,0,23,3.7,0,0,0,0
59,2,10000,7849.25,0.78,0,3,0.1,1,0,0,0
61,1,10000,8811.01,0.88,0,20,2.8,1,1,0,0
47,18,50000,7436.22,0.15,0,16,3.1,1,1,0,0
63,15,10000,2170.17,0.22,1,22,0.5,1,0,0,0
45,2,100000,5153.21,0.05,0,21,0.3,1,1,0,0
26,17,50000,11402.88,0.23,0,0,6.3,1,1,0,0
57,17,100000,6282.0,0.06,0,21,2.6,1,0,0,0
58,1,25000,11792.4,0.47,1,18,0.5,1,0,0,0
37,23,100000,29035.94,0.29,1,23,1.5,1,0,0,0
22,9,50000,35806.6,0.72,1,11,1.4,1,0,0,0
56,10,100000,4912.22,0.05,0,15,0.9,1,1,0,0
79,24,25000,3538.56,0.14,1,23,3.1,1,0,0,0
64,18,100000,8422.36,0.08,0,4,2.1,1,0,0,0
70,6,200000,5901.1,0.03,1,6,5.9,0,0,6,0
63,13,10000,15418.22,1.54,1,17,0.4,1,0,0,0
29,14,10000,7989.26,0.8,0,8,0.2,1,0,0,0
24,4,200000,3980.38,0.02,1,2,5.7,1,0,0,0
79,3,50000,6706.35,0.13,1,0,0.4,0,0,0,0
71,1,25000,7667.61,0.31,0,23,3.8,1,1,0,0
59,7,50000,7461.72,0.15,1,18,1.9,1,0,4,0
60,3,200000,9814.6,0.05,0,9,6.9,1,0,0,0
58,19,50000,12581.29,0.25,0,23,1.6,1,0,0,0
66,12,50000,5946.62,0.12,2,17,1.7,1,1,0,0
45,4,25000,2029.24,0.08,1,6,0.8,1,0,0,0
77,28,25000,18469.99,0.74,1,15,0.9,1,0,0,0
59,12,25000,16964.4,0.68,1,12,0.4,1,0,0,0
41,12,25000,15383.23,0.62,1,15,0.3,1,0,0,0
58,22,100000,15661.28,0.16,0,10,2.2,1,0,0,0
46,12,50000,122345.37,2.45,3,12,0.1,1,0,0,0
69,22,100000,5797.84,0.06,1,19,3.4,1,0,0,0
59,19,25000,30312.29,1.21,1,15,0.2,1,0,0,0
41,19,10000,7223.18,0.72,0,2,4.2,1,0,0,0
53,27,50000,51586.21,1.03,0,14,3.6,1,0,0,0
58,5,100000,5703.38,0.06,1,23,3.7,0,0,9,0
66,11,50000,4844.19,0.1,1,4,2.7,1,0,0,0
61,3,200000,10046.6,0.05,1,8,2.3,0,1,0,0
30,16,10000,11109.43,1.11,1,19,3.3,1,1,0,0
38,23,100000,45848.7,0.46,1,18,0.1,1,0,0,0
52,11,200000,3635.05,0.02,0,0,0.2,1,1,0,0
46,13,50000,18638.85,0.37,1,11,8.9,1,0,0,0
79,24,25000,12120.97,0.48,0,13,2.1,1,0,0,0
58,6,200000,7870.99,0.04,2,22,3.7,1,1,0,0
52,8,25000,4082.31,0.16,0,7,0.5,1,1,0,0
60,15,200000,5485.51,0.03,0,14,0.9,1,0,0,0
74,15,200000,5913.74,0.03,2,5,2.2,1,0,0,0
69,18,25000,23959.75,0.96,0,10,2.7,1,0,0,0
56,14,25000,7228.27,0.29,1,5,6.9,1,1,0,0
24,21,10000,53169.79,5.32,0,11,1.6,1,0,0,0
77,1,50000,8379.42,0.17,1,0,0.2,1,1,0,0
35,15,50000,10733.31,0.21,0,0,1.2,1,0,0,0
47,4,10000,1698.21,0.17,0,17,2.6,1,1,0,0
18,16,50000,11806.44,0.24,1,8,0.4,1,1,0,0
50,27,25000,46412.89,1.86,0,6,1.5,1,0,0,0
21,9,200000,8720.58,0.04,0,13,1.4,1,0,0,0
48,27,50000,13167.08,0.26,1,8,2.0,1,0,0,0
25,4,25000,18917.11,0.76,0,21,0.5,1,0,0,0
31,12,50000,7112.65,0.14,0,11,0.3,1,0,0,0
42,14,50000,8485.73,0.17,0,16,2.3,1,1,0,0
36,4,25000,17893.47,0.72,1,17,4.0,1,0,8,0
43,1,10000,8872.29,0.89,1,8,4.5,0,0,0,0
70,13,200000,10779.53,0.05,1,17,0.4,1,0,0,0
38,20,200000,8273.24,0.04,0,8,0.6,0,1,0,0
