transaction_id,amount,hour,day_of_week,is_weekend,card_age_days,credit_limit,available_credit,transactions_last_24h,transactions_last_week,avg_transaction_amount,distance_from_home,distance_from_last_transaction,is_online,is_international,pin_entered,chip_used,is_fraud,merchant_gas,merchant_online,merchant_other,merchant_restaurant,merchant_retail,merchant_travel
CC012444,15.2,5,0,0,3520,200000,169336.79,3,7,31.41,1.45,1.68,1,0,1,1,0,True,False,False,False,False,False
CC012445,402.51,0,5,1,1494,200000,134278.26,0,8,613.44,6.09,6.32,0,0,0,1,0,False,False,False,False,True,False
CC012446,24.9,16,2,0,2622,500000,426605.08,2,6,46.61,34.74,8.08,0,0,0,1,0,False,False,False,True,False,False
CC012447,1.68,4,4,0,3096,200000,154810.66,3,9,46.62,0.01,4.57,1,0,0,1,0,False,False,False,False,True,False
CC012448,3.95,4,6,1,1832,50000,22937.23,1,6,21.56,5.83,7.32,1,0,0,1,0,False,False,False,True,False,False
CC012449,25.33,3,5,1,2837,200000,172076.14,5,10,135.66,3.19,16.96,1,0,1,1,0,False,False,False,False,False,True
CC012450,838.04,5,4,0,2067,100000,66290.62,4,18,4.41,44.8,3.71,0,0,0,1,0,False,False,False,True,False,False
CC012451,65.26,16,0,0,3586,500000,141757.82,2,8,18.95,4.0,11.73,0,0,1,1,0,False,False,False,False,True,False
CC012452,31.03,7,0,0,1945,100000,36346.41,1,16,26.85,14.5,1.59,1,0,1,0,0,False,False,False,False,False,True
CC012453,299.07,0,5,1,667,500000,144614.64,7,11,58.88,0.63,0.77,0,0,1,0,0,False,False,True,False,False,False
CC012454,90.91,14,3,0,442,50000,49405.88,1,14,82.3,12.98,2.46,0,0,1,0,0,False,False,True,False,False,False
CC012455,305.88,1,0,0,71,200000,120138.59,0,9,36.46,3.1,0.82,1,0,0,0,0,False,False,False,False,False,True
CC012456,40.45,0,3,0,1744,100000,41308.09,2,7,4.88,8.43,1.02,1,0,1,1,0,False,False,True,False,False,False
CC012457,45.31,11,2,0,2547,500000,360110.54,1,8,7.6,7.57,9.94,0,0,1,1,0,False,False,False,False,False,True
CC012458,246.81,1,4,0,3539,500000,425926.94,2,5,252.25,8.31,5.79,1,0,1,1,0,True,False,False,False,False,False
CC012459,7.21,7,3,0,704,200000,122668.86,1,7,108.07,0.27,2.89,0,0,0,1,0,True,False,False,False,False,False
CC012460,5.99,1,3,0,696,50000,17071.97,1,11,11.46,13.17,7.87,0,0,0,0,0,True,False,False,False,False,False
CC012461,31.54,2,6,1,1753,50000,25443.12,2,11,30.43,7.29,0.3,1,0,1,0,0,False,False,False,False,True,False
CC012462,29.17,5,0,0,767,200000,57552.05,2,11,16.44,41.73,12.68,0,0,1,1,0,False,False,True,False,False,False
CC012463,23.49,8,5,1,1302,50000,13665.99,1,15,216.29,3.91,12.05,0,1,1,1,0,False,False,False,False,False,True
CC012464,846.37,1,3,0,2741,100000,61277.41,0,11,3.04,30.58,0.33,0,1,0,0,0,False,False,False,True,False,False
CC012465,85.26,11,2,0,963,200000,96096.22,2,9,155.14,17.61,5.34,0,0,1,1,0,True,False,False,False,False,False
CC012466,105.9,8,0,0,2046,100000,57730.38,0,6,93.65,12.96,9.11,0,0,1,1,0,False,False,True,False,False,False
CC012467,12.02,19,6,1,2591,500000,225407.41,4,11,121.13,12.62,3.65,0,0,1,1,0,False,True,False,False,False,False
CC012468,0.24,23,2,0,1123,50000,36879.75,3,8,7.02,0.48,4.34,0,0,1,0,0,False,False,False,False,True,False
CC012469,193.86,22,0,0,2798,100000,99074.48,2,7,34.79,4.33,6.37,0,0,0,1,0,False,False,False,False,False,True
CC012470,2.17,17,5,1,1616,50000,49420.65,2,8,6.39,3.56,4.46,0,0,1,1,0,True,False,False,False,False,False
CC012471,108.4,12,5,1,2543,50000,41142.71,0,7,36.47,2.91,5.92,0,0,1,0,0,False,False,False,False,False,True
CC012472,81.6,17,6,1,2373,500000,298548.18,4,8,16.08,1.98,0.41,0,0,0,1,0,True,False,False,False,False,False
CC012473,153.9,8,4,0,3085,500000,322044.02,2,9,3.0,23.09,0.16,1,0,1,1,0,False,False,False,False,True,False
CC012474,11.83,20,4,0,1523,200000,152828.46,3,6,43.25,1.78,5.54,0,0,1,1,0,True,False,False,False,False,False
CC012475,15.86,0,1,0,3195,100000,97048.0,2,7,25.1,3.16,4.06,1,0,0,1,0,False,False,True,False,False,False
CC012476,76.48,6,3,0,1323,50000,49390.5,2,15,22.34,0.85,4.51,0,0,1,1,0,False,False,False,False,False,True
CC012477,208.03,5,6,1,2184,100000,91027.67,1,10,318.22,15.16,0.55,0,0,0,1,0,True,False,False,False,False,False
CC012478,2.72,2,1,0,2158,200000,164087.98,2,9,2.17,2.11,3.63,0,0,0,1,0,False,False,False,True,False,False
CC012479,16.6,14,4,0,416,500000,480295.08,1,9,7.55,11.95,20.44,1,0,1,1,0,False,True,False,False,False,False
CC012480,8.87,18,6,1,1261,500000,280143.21,3,12,1289.74,4.67,0.41,0,0,0,1,0,False,True,False,False,False,False
CC012481,30.14,8,2,0,2995,50000,47001.45,3,11,140.25,7.45,1.85,0,0,1,0,0,False,False,False,False,True,False
CC012482,103.36,21,5,1,746,200000,155388.78,2,11,4.0,2.1,5.23,0,0,0,1,0,False,False,False,False,True,False
CC012483,143.36,17,0,0,212,100000,22717.84,0,11,4.39,6.98,6.51,1,1,0,1,0,True,False,False,False,False,False
CC012484,771.8,0,0,0,571,50000,45747.84,1,8,12.17,0.43,7.4,0,0,1,0,0,False,False,False,True,False,False
CC012485,38.68,20,4,0,182,100000,38118.4,0,13,138.13,14.13,0.1,0,0,1,1,0,False,True,False,False,False,False
CC012486,114.73,14,6,1,2938,200000,177777.06,0,12,184.95,29.56,35.29,0,1,1,1,0,False,True,False,False,False,False
CC012487,1.05,9,1,0,3587,100000,95246.51,3,8,1358.87,7.24,2.47,1,0,1,1,0,True,False,False,False,False,False
CC012488,3.23,5,0,0,2546,200000,159066.27,1,13,16.31,4.38,2.72,0,0,1,1,0,True,False,False,False,False,False
CC012489,48.56,13,4,0,1281,50000,17825.7,1,13,130.55,4.41,2.07,1,0,1,1,0,False,False,False,False,True,False
CC012490,4.61,6,3,0,2903,500000,163587.56,0,16,130.56,38.73,2.13,0,0,0,1,0,True,False,False,False,False,False
CC012491,49.37,7,1,0,1411,100000,68060.63,1,12,2.38,3.84,14.13,0,0,1,0,0,True,False,False,False,False,False
CC012492,112.13,10,3,0,1096,500000,423820.74,1,12,0.31,7.05,0.5,0,0,0,1,0,False,True,False,False,False,False
CC012493,153.74,10,4,0,1883,100000,21646.89,3,9,48.03,4.49,4.43,0,1,1,1,0,False,False,False,False,True,False
CC012494,1638.6,11,3,0,1670,100000,70061.53,1,6,14.61,21.65,0.08,1,0,1,1,0,False,False,False,False,True,False
CC012495,109.53,18,2,0,2617,500000,284691.63,2,13,27.98,14.36,7.17,0,0,1,1,0,False,True,False,False,False,False
CC012496,1322.54,11,4,0,1054,100000,87643.89,3,14,58.47,1.56,19.14,1,0,0,1,0,True,False,False,False,False,False
CC012497,21.06,11,5,1,2173,100000,27666.08,0,10,19.14,4.46,1.11,0,0,1,0,0,False,False,True,False,False,False
CC012498,26.78,0,3,0,3641,200000,74585.38,4,7,3.58,34.87,0.37,0,0,1,1,0,False,False,False,False,True,False
CC012499,28.31,22,6,1,516,200000,50093.95,2,7,3818.32,10.64,1.07,0,0,1,1,0,False,True,False,False,False,False
CC012500,61.73,22,5,1,3416,500000,203114.71,3,15,375.1,10.11,0.45,0,0,0,0,0,False,False,False,False,True,False
CC012501,16.07,13,3,0,2053,200000,186712.66,2,10,1.98,0.08,6.8,0,1,1,1,0,False,False,False,False,False,True
CC012502,19.16,3,4,0,3367,50000,38029.1,0,7,22.04,28.47,2.12,0,0,1,1,0,False,True,False,False,False,False
CC012503,6.14,13,0,0,337,200000,96165.73,1,6,8.12,1.62,1.85,0,0,1,0,0,False,False,True,False,False,False
CC012504,614.67,20,2,0,3014,100000,65061.09,1,11,11.96,0.71,8.15,0,0,1,1,0,False,True,False,False,False,False
CC012505,17.93,4,4,0,3494,50000,31186.88,2,4,193.62,2.75,9.35,0,0,1,0,0,True,False,False,False,False,False
CC012506,39.15,10,2,0,817,500000,411393.16,2,9,135.13,20.86,1.76,0,0,1,0,0,False,False,False,False,False,True
CC012507,1.25,17,6,1,3334,50000,19491.16,1,13,88.18,0.52,5.84,1,0,1,1,0,False,False,False,False,True,False
CC012508,58.29,11,4,0,893,500000,488475.57,1,12,45.33,1.17,2.51,1,0,1,1,0,False,False,True,False,False,False
CC012509,165.4,3,0,0,2140,50000,37715.96,3,9,19.68,1.89,0.62,0,0,0,1,0,False,True,False,False,False,False
CC012510,44.51,16,4,0,1893,200000,49438.32,1,7,215.22,24.57,1.44,0,0,1,1,0,False,True,False,False,False,False
CC012511,12.07,17,2,0,2727,100000,58497.93,1,6,1.57,2.22,11.26,0,1,1,1,0,False,True,False,False,False,False
CC012512,66.41,4,2,0,1189,200000,150578.25,2,9,20.8,0.96,14.01,1,0,1,1,0,False,False,True,False,False,False
CC012513,51.35,11,6,1,841,500000,171480.14,3,10,120.37,75.15,10.69,0,1,1,0,0,True,False,False,False,False,False
CC012514,1.51,6,4,0,3011,500000,215494.94,1,9,33.26,51.75,13.72,0,0,0,1,0,False,False,True,False,False,False
CC012515,190.33,22,1,0,112,200000,57647.97,2,7,56.03,5.96,4.69,1,1,1,1,0,False,False,False,True,False,False
CC012516,51.9,21,1,0,2923,500000,321993.44,11,8,84.64,16.25,13.7,0,0,1,1,0,False,True,False,False,False,False
CC012517,144.81,10,3,0,2557,50000,38355.41,2,7,237.85,8.27,28.96,0,0,1,1,0,True,False,False,False,False,False
CC012518,10.85,18,4,0,2226,50000,41200.37,3,16,65.9,0.68,0.09,0,0,1,0,0,True,False,False,False,False,False
CC012519,20.41,11,4,0,1808,50000,45740.99,3,11,18.29,7.04,0.5,0,0,0,1,0,False,False,False,True,False,False
CC012520,120.72,1,2,0,3121,100000,22681.07,3,13,204.1,46.72,2.19,0,0,0,1,0,False,False,False,False,False,True
CC012521,25.22,21,0,0,1129,200000,111327.59,3,11,8.99,1.61,19.03,1,0,0,0,0,False,False,False,False,False,True
CC012522,50.46,18,0,0,1705,100000,57304.54,2,8,23.9,9.69,16.16,0,0,1,1,0,True,False,False,False,False,False
CC012523,2.2,7,3,0,1473,200000,177954.66,2,10,19.02,0.55,0.36,0,1,0,1,0,False,False,False,False,False,True
CC012524,88.6,1,2,0,1333,500000,465911.91,1,7,36.51,9.57,1.77,1,0,1,1,0,False,False,True,False,False,False
CC012525,288.77,5,2,0,3245,200000,164430.73,1,9,2.67,0.11,2.07,1,0,0,0,0,True,False,False,False,False,False
CC012526,46.44,12,2,0,3475,500000,160485.05,5,12,65.32,9.75,2.7,0,0,1,0,0,False,False,False,False,False,True
CC012527,54.01,13,2,0,944,500000,445213.45,2,15,1.42,14.67,0.47,0,0,1,0,0,False,False,False,True,False,False
CC012528,178.19,0,3,0,2467,50000,41746.4,0,12,12.37,26.27,8.17,1,1,0,1,0,False,False,False,False,True,False
CC012529,35.66,10,3,0,2925,500000,391823.39,2,7,51.33,6.02,2.55,0,0,1,0,0,False,True,False,False,False,False
CC012530,10.07,22,1,0,2509,200000,193934.13,2,14,52.76,3.35,5.25,1,0,0,1,0,False,False,True,False,False,False
CC012531,28.64,4,6,1,2525,200000,194433.86,2,10,138.74,0.14,4.61,1,1,1,1,0,False,False,False,True,False,False
CC012532,44.35,22,2,0,1328,100000,36974.22,3,15,27.31,15.19,14.5,0,0,1,0,0,False,False,False,True,False,False
CC012533,18.45,8,2,0,3258,200000,116913.57,0,14,329.58,1.28,0.04,0,1,1,1,0,False,False,True,False,False,False
CC012534,5533.35,7,4,0,1365,50000,16015.5,3,10,14.25,3.0,4.57,0,0,1,1,0,False,False,True,False,False,False
CC012535,72.72,20,6,1,158,200000,81536.09,4,7,28.63,11.88,3.79,0,0,0,1,0,False,False,False,False,False,True
CC012536,458.54,18,3,0,1294,200000,154305.48,2,11,58.8,19.65,0.99,0,1,1,0,0,False,True,False,False,False,False
CC012537,122.15,2,5,1,1761,200000,198530.6,0,15,672.33,0.6,0.64,0,0,1,1,0,False,False,False,False,True,False
CC012538,1.77,5,6,1,2695,50000,35940.5,2,12,4.73,4.26,4.48,1,0,1,1,0,False,False,False,False,False,True
CC012539,82.78,8,5,1,985,100000,68128.79,4,19,189.4,13.62,1.62,0,0,1,1,0,False,False,False,False,True,False
CC012540,316.59,10,2,0,61,100000,39839.38,5,7,5.47,29.55,0.73,0,0,1,0,0,False,False,True,False,False,False
CC012541,40.71,9,3,0,875,50000,35050.44,2,9,70.91,11.44,4.13,0,0,1,1,0,False,False,False,False,True,False
CC012542,154.7,11,4,0,389,500000,388569.66,0,14,403.41,0.61,0.85,0,0,0,1,0,False,False,False,True,False,False
CC012543,203.48,2,1,0,1419,500000,486778.25,1,6,45.47,42.3,4.5,0,0,1,0,0,True,False,False,False,False,False
CC012544,69.33,23,2,0,73,200000,131219.52,3,11,11.18,6.63,6.05,0,0,1,1,0,True,False,False,False,False,False
CC012545,396.35,7,5,1,1409,200000,191142.93,1,13,184.93,6.52,6.38,0,0,0,1,0,False,False,False,True,False,False
CC012546,2362.18,23,0,0,1217,200000,166099.18,2,10,33.71,8.1,3.06,0,0,1,1,0,False,False,False,False,False,True
CC012547,1.03,12,6,1,3386,100000,90895.42,6,7,92.99,15.89,2.24,1,0,0,1,0,True,False,False,False,False,False
CC012548,12.12,10,1,0,3416,50000,31028.03,2,12,218.59,6.75,2.78,0,0,1,1,0,False,True,False,False,False,False
CC012549,53.4,3,0,0,528,500000,385599.01,5,10,2.44,10.32,3.17,0,0,1,0,0,False,False,False,False,True,False
CC012550,30.93,9,6,1,2765,200000,154574.45,0,12,254.44,9.09,2.66,1,1,1,1,0,False,True,False,False,False,False
CC012551,33.58,2,4,0,3099,100000,44961.01,0,12,5.67,23.77,1.2,0,0,1,1,0,False,False,True,False,False,False
CC012552,187.84,21,3,0,103,50000,21196.7,2,18,847.79,11.22,2.08,1,0,1,1,0,False,True,False,False,False,False
CC012553,6.48,1,4,0,2875,200000,194395.38,4,12,116.15,5.26,8.35,1,0,1,1,0,False,False,False,False,True,False
CC012554,57.0,17,5,1,2793,500000,115218.04,2,10,9.41,11.99,0.33,1,0,1,1,0,False,False,False,True,False,False
CC012555,148.55,11,4,0,818,100000,81362.09,2,5,4.45,1.24,20.54,1,0,1,0,0,True,False,False,False,False,False
CC012556,157.16,23,4,0,102,100000,52319.89,2,8,108.54,9.73,2.8,1,0,1,1,0,False,True,False,False,False,False
CC012557,24.16,7,0,0,2584,200000,153748.56,3,12,13.18,2.78,2.43,0,0,0,1,0,True,False,False,False,False,False
CC012558,0.36,7,0,0,1280,200000,160514.94,0,8,1188.19,0.79,16.54,0,0,0,1,0,False,False,False,False,True,False
CC012559,36.28,16,3,0,1237,500000,213327.74,2,7,102.85,15.23,0.07,0,0,1,0,0,False,False,False,False,False,True
CC012560,93.98,14,1,0,3401,100000,34376.51,4,7,6.88,0.15,23.16,1,0,1,1,0,False,True,False,False,False,False
CC012561,26.38,12,6,1,1855,100000,68993.98,2,10,42.21,1.32,8.5,1,0,0,1,0,True,False,False,False,False,False
CC012562,351.7,10,3,0,3190,50000,44088.57,0,5,27.96,8.59,6.37,0,0,1,1,0,False,False,False,False,True,False
CC012563,43.98,3,2,0,2193,100000,78239.57,0,12,191.88,3.13,1.87,0,0,1,1,0,False,True,False,False,False,False
CC012564,1774.78,4,4,0,2748,200000,55388.63,2,11,37.38,1.52,2.69,1,0,1,0,0,False,False,True,False,False,False
CC012565,114.75,16,5,1,110,500000,265301.27,1,5,344.0,2.82,3.55,0,0,1,1,0,False,False,False,False,True,False
CC012566,2055.38,14,4,0,485,50000,45376.72,2,13,21.51,5.84,5.18,1,0,1,1,0,False,False,False,True,False,False
CC012567,307.63,10,5,1,80,50000,27878.97,1,13,30.75,3.06,10.28,0,0,1,1,0,False,False,False,False,False,True
CC012568,61.22,22,1,0,3558,50000,32251.4,3,12,139.57,3.87,3.98,0,0,1,1,0,False,True,False,False,False,False
CC012569,570.57,17,1,0,178,100000,44212.79,3,7,36.33,8.16,2.61,1,0,1,1,0,True,False,False,False,False,False
CC012570,47.24,19,0,0,3014,100000,66547.9,1,10,296.32,2.33,5.65,1,0,1,1,0,True,False,False,False,False,False
CC012571,4.74,10,2,0,1437,100000,37325.58,2,10,41.21,12.66,5.4,0,0,1,1,0,False,False,False,False,False,True
CC012572,98.66,15,2,0,834,100000,87352.47,1,9,43.68,0.73,19.15,0,0,1,1,0,False,False,False,False,True,False
CC012573,59.95,9,5,1,555,50000,48130.5,0,10,46.63,3.85,35.52,1,0,1,1,0,False,True,False,False,False,False
CC012574,66.77,6,2,0,262,50000,15051.64,1,5,52.93,3.75,4.84,0,0,1,0,0,False,False,False,True,False,False
CC012575,29.37,0,1,0,2499,50000,32862.9,3,10,4.15,21.47,0.25,0,1,1,1,0,False,False,False,True,False,False
CC012576,130.01,6,5,1,1710,500000,361952.22,1,11,21.72,17.15,2.54,1,0,1,1,0,False,False,False,True,False,False
CC012577,114.99,15,2,0,132,500000,112124.48,0,6,24.74,3.76,2.6,1,0,1,0,0,False,False,False,False,False,True
CC012578,18.14,8,3,0,1131,500000,434435.07,3,11,201.36,10.25,0.42,1,0,1,1,0,False,False,False,True,False,False
CC012579,106.28,12,5,1,3376,500000,496571.69,1,9,45.03,11.09,1.52,0,0,1,0,0,True,False,False,False,False,False
CC012580,53.48,10,5,1,657,200000,115053.0,3,16,124.25,5.48,14.49,0,0,1,1,0,False,False,False,False,True,False
CC012581,405.78,21,0,0,785,500000,343246.53,3,12,6.59,0.01,0.93,0,0,1,0,0,False,False,False,False,True,False
CC012582,362.25,0,0,0,1328,500000,192085.64,2,11,16.9,3.87,8.86,0,0,1,1,0,True,False,False,False,False,False
CC012583,24.72,0,0,0,3620,50000,20366.11,3,8,49.35,17.8,11.56,0,0,0,1,0,True,False,False,False,False,False
CC012584,1511.61,8,1,0,632,100000,24970.94,1,8,37.12,7.87,0.01,0,0,1,0,0,False,False,True,False,False,False
CC012585,269.72,17,5,1,3188,50000,15151.22,1,7,104.56,62.96,0.1,0,1,1,1,0,False,False,True,False,False,False
CC012586,16.97,11,5,1,2940,200000,120380.55,1,7,15.68,0.89,0.4,1,0,1,1,0,False,False,False,True,False,False
CC012587,420.67,13,1,0,1254,200000,55338.52,4,13,20.29,12.02,0.57,0,0,1,1,0,False,False,False,False,False,True
CC012588,406.47,10,4,0,689,100000,30943.58,2,12,17.29,14.04,26.19,0,0,0,1,0,False,False,False,True,False,False
CC012589,3.87,19,6,1,1250,50000,16250.55,0,4,114.06,25.19,11.97,0,0,0,1,0,False,True,False,False,False,False
CC012590,11.89,20,4,0,2494,500000,123961.01,2,9,45.5,20.23,1.64,1,0,1,1,0,False,False,False,False,False,True
CC012591,4.8,12,2,0,199,500000,217162.39,1,9,61.13,0.24,0.87,0,0,1,0,0,False,False,False,True,False,False
CC012592,48.21,14,4,0,2011,500000,121087.29,1,10,16.21,8.41,7.33,1,0,1,1,0,True,False,False,False,False,False
CC012593,13.23,14,6,1,365,200000,121694.01,3,11,57.56,4.41,0.13,1,0,1,1,0,False,False,False,True,False,False
CC012594,140.9,5,2,0,3335,200000,64419.54,1,7,29.61,1.62,0.86,0,0,0,1,0,False,True,False,False,False,False
CC012595,1267.63,6,2,0,2332,200000,136093.0,3,10,22.12,7.64,0.72,0,0,1,1,0,False,False,True,False,False,False
CC012596,699.26,12,1,0,3011,200000,77080.83,2,12,91.88,2.51,6.24,0,0,1,1,0,False,False,False,False,True,False
CC012597,60.38,15,5,1,525,50000,11631.61,2,6,203.2,1.39,1.44,0,0,1,1,0,False,False,False,False,False,True
CC012598,326.95,10,2,0,39,100000,83514.21,1,12,5.91,13.57,2.79,0,0,1,1,0,False,True,False,False,False,False
CC012599,35.18,23,3,0,1794,100000,34032.97,1,5,157.94,1.16,2.74,0,0,0,0,0,False,False,False,False,True,False
CC012600,2327.39,23,0,0,919,200000,186431.6,5,8,30.3,21.18,0.63,0,0,1,1,0,True,False,False,False,False,False
CC012601,64.77,13,5,1,1280,500000,153513.71,1,3,75.0,11.64,3.06,1,0,1,1,0,True,False,False,False,False,False
CC012602,1.74,23,5,1,474,100000,28861.85,4,11,21.03,11.61,0.37,1,0,1,1,0,False,False,False,True,False,False
CC012603,495.8,14,2,0,915,200000,149933.49,2,11,20.89,9.91,1.3,0,0,0,1,0,False,False,False,False,False,True
CC012604,3097.35,10,4,0,3393,500000,144073.46,3,10,60.26,8.96,1.73,0,0,1,1,0,True,False,False,False,False,False
CC012605,22.86,7,3,0,1725,500000,219199.12,0,8,19.86,10.5,0.53,0,0,1,1,0,False,False,False,False,True,False
CC012606,13.35,15,5,1,900,200000,191030.05,1,11,12.52,36.48,7.5,0,0,1,1,0,False,False,False,False,True,False
CC012607,68.24,19,1,0,995,500000,135251.69,1,14,106.01,28.87,18.3,0,1,1,1,0,False,True,False,False,False,False
CC012608,1005.51,20,0,0,1770,50000,44420.95,5,7,50.32,36.83,1.04,0,0,1,1,0,False,False,False,True,False,False
CC012609,1.83,22,1,0,1503,500000,222731.35,4,13,17.67,1.92,14.44,0,0,0,1,0,False,True,False,False,False,False
CC012610,0.37,14,3,0,2312,200000,176050.49,1,13,7.51,12.04,1.8,0,1,1,0,0,False,True,False,False,False,False
CC012611,91.41,12,2,0,1466,50000,23653.6,6,16,4.3,5.41,6.2,1,0,1,1,0,False,False,False,False,True,False
CC012612,32.54,23,4,0,1504,500000,356822.75,2,15,113.48,14.75,7.27,0,0,1,1,0,False,False,True,False,False,False
CC012613,4.51,16,2,0,2295,100000,68134.61,1,7,23.93,2.06,0.31,1,1,1,1,0,False,True,False,False,False,False
CC012614,33.71,15,0,0,653,100000,60819.57,1,12,15.5,0.64,2.77,1,1,0,1,0,False,False,False,False,True,False
CC012615,153.42,22,3,0,3354,100000,48342.37,2,10,668.47,17.35,2.65,0,0,1,1,0,False,False,False,False,False,True
CC012616,44.29,2,1,0,2397,200000,62631.85,3,9,4.92,3.01,4.13,1,0,1,1,0,False,False,False,True,False,False
CC012617,12.51,21,6,1,2286,50000,24785.6,1,10,6.62,2.33,4.08,0,0,1,1,0,False,True,False,False,False,False
CC012618,33.75,18,5,1,2235,100000,28651.11,0,10,8.86,20.13,1.51,1,0,0,1,0,False,False,False,True,False,False
CC012619,12.99,8,6,1,2833,500000,453278.58,4,10,54.2,4.58,3.24,1,0,1,1,0,False,False,True,False,False,False
CC012620,41.57,4,1,0,1859,200000,77672.33,2,11,147.44,32.22,4.28,1,0,1,1,0,False,False,False,False,True,False
CC012621,38.56,14,6,1,120,50000,11838.25,1,5,4.04,1.59,20.48,0,0,1,0,0,True,False,False,False,False,False
CC012622,3.39,1,1,0,1177,100000,79177.06,2,9,5.29,1.97,0.52,0,0,0,1,0,False,False,True,False,False,False
CC012623,72.4,0,5,1,1866,50000,48039.37,1,8,71.57,0.04,0.85,0,0,1,1,0,False,False,False,True,False,False
CC012624,422.3,9,2,0,2055,50000,11308.73,3,12,18.64,7.66,1.93,0,0,0,1,0,False,False,True,False,False,False
CC012625,53.84,19,5,1,449,100000,55720.55,1,5,324.21,20.42,5.98,0,0,1,1,0,True,False,False,False,False,False
CC012626,11.53,19,3,0,278,500000,111797.84,3,10,12.04,8.65,2.73,1,0,1,1,0,True,False,False,False,False,False
CC012627,492.99,19,2,0,1554,500000,129696.24,2,7,13.97,37.22,3.26,0,0,1,1,0,False,False,False,False,False,True
CC012628,88.17,2,4,0,2416,500000,124672.16,4,8,7.6,5.73,1.12,0,0,1,1,0,False,True,False,False,False,False
CC012629,126.45,19,3,0,2641,50000,12481.63,4,7,9.87,20.55,10.99,1,1,1,0,0,False,False,False,False,True,False
CC012630,283.18,1,1,0,1359,100000,41624.71,0,11,73.69,7.86,0.42,0,1,0,1,0,False,False,False,False,False,True
CC012631,9.18,10,5,1,3019,50000,30424.98,0,11,4.49,1.89,18.23,0,0,1,1,0,False,False,False,False,False,True
CC012632,19.36,17,5,1,2358,500000,365948.46,5,11,80.95,17.96,3.15,0,0,1,1,0,True,False,False,False,False,False
CC012633,90.67,8,2,0,1894,50000,14413.42,5,8,7.01,14.08,20.78,0,0,1,1,0,False,False,False,False,False,True
CC012634,1.96,4,3,0,3470,100000,23624.94,4,12,11.65,13.6,6.8,0,0,1,1,0,False,False,False,False,False,True
CC012635,138.22,13,4,0,909,100000,28800.99,2,16,13.62,2.65,10.21,0,0,0,1,0,False,False,True,False,False,False
CC012636,10.38,7,0,0,2340,200000,113084.71,0,13,112.04,36.49,0.99,1,0,0,1,0,False,False,False,False,False,True
CC012637,7.17,13,3,0,2785,100000,54664.48,0,11,56.65,7.97,3.56,0,0,1,1,0,False,False,True,False,False,False
CC012638,146.65,10,3,0,3034,100000,36510.39,0,11,137.02,15.83,1.97,0,0,1,1,0,True,False,False,False,False,False
CC012639,19.76,21,6,1,2313,100000,33334.2,3,11,35.07,19.76,9.39,0,0,1,1,0,False,False,False,True,False,False
CC012640,9.05,3,2,0,750,100000,46487.62,3,10,9.54,7.44,3.18,0,0,1,0,0,False,True,False,False,False,False
CC012641,0.57,15,4,0,2407,500000,367147.62,0,8,15.67,15.19,5.05,0,0,1,1,0,False,False,False,True,False,False
CC012642,284.38,19,1,0,1712,100000,83692.02,2,4,56.13,2.33,10.7,1,0,0,1,0,False,False,False,True,False,False
CC012643,136.7,17,3,0,274,200000,63111.0,1,10,11.53,24.18,3.31,0,0,1,1,0,True,False,False,False,False,False
CC012644,45.67,19,1,0,807,100000,29180.64,6,10,6.61,0.13,0.5,1,0,1,1,0,False,False,False,True,False,False
CC012645,19.07,13,6,1,289,50000,29375.72,1,13,47.4,26.57,20.13,0,0,1,0,0,False,False,False,False,True,False
CC012646,87.12,14,3,0,2283,50000,39476.26,1,9,43.29,5.82,2.88,0,0,1,1,0,False,False,True,False,False,False
CC012647,3960.66,7,0,0,3468,200000,98926.69,2,11,125.42,10.06,3.17,0,0,0,1,0,False,False,True,False,False,False
CC012648,77.05,16,1,0,477,200000,163715.3,0,10,130.47,3.76,8.37,1,0,1,1,0,False,False,True,False,False,False
CC012649,110.12,22,5,1,2870,200000,139964.04,3,13,228.55,16.32,2.11,0,0,0,1,0,False,False,False,True,False,False
CC012650,149.82,3,5,1,3060,200000,146651.55,4,12,19.19,13.63,0.53,0,0,1,1,0,False,False,True,False,False,False
CC012651,335.8,4,6,1,325,100000,53124.27,0,7,24.28,11.78,2.92,1,0,1,1,0,False,False,False,True,False,False
CC012652,479.27,9,2,0,1213,100000,65837.72,0,11,133.86,11.86,0.02,1,0,1,1,0,False,False,False,False,False,True
CC012653,3405.11,23,3,0,2278,500000,195935.14,2,10,6.82,3.53,13.39,0,0,0,1,0,False,False,False,False,True,False
CC012654,1.64,20,1,0,689,50000,24178.87,3,13,42.38,26.18,11.55,0,0,1,1,0,False,False,False,True,False,False
CC012655,17.36,15,3,0,2863,50000,31515.49,2,12,17.27,7.75,4.31,1,0,1,1,0,False,False,False,False,False,True
CC012656,0.79,4,5,1,3083,50000,29201.52,0,9,46.57,0.03,9.06,0,0,0,1,0,False,False,False,True,False,False
CC012657,327.01,10,4,0,3567,500000,212343.95,0,14,65.94,2.99,11.45,0,0,0,1,0,True,False,False,False,False,False
CC012658,9.34,2,1,0,358,100000,72774.53,1,9,80.02,12.09,5.17,0,0,1,1,0,False,False,False,True,False,False
CC012659,82.07,8,0,0,1653,200000,69662.97,1,9,90.73,9.79,1.79,1,0,0,1,0,True,False,False,False,False,False
CC012660,17.48,20,0,0,217,200000,123840.62,3,8,17.8,7.4,7.73,0,0,1,1,0,False,False,False,False,True,False
